-100000.0,99,877,0.20849246173476127
-68000.0,68,624,0.20640753711741366
-27000.0,27,259,0.20434346174623952
-67000.0,67,616,0.20230002712877712
-84000.0,84,862,0.20027702685748935
-100000.0,99,1093,0.19827425658891445
-100000.0,99,1075,0.1962915140230253
-15000.0,15,180,0.19432859888279505
-100000.0,99,1094,0.1923853128939671
-100000.0,99,1067,0.19046145976502743
-14000.0,15,205,0.18855684516737714
-5000.0,5,69,0.18667127671570335
-94000.0,94,1005,0.18480456394854633
-100000.0,99,1101,0.18295651830906087
-100000.0,99,1068,0.18112695312597027
-18000.0,18,242,0.17931568359471056
-60000.0,60,651,0.17752252675876345
-86000.0,87,899,0.17574730149117582
-99000.0,99,1085,0.17398982847626407
-47000.0,47,506,0.17224993019150142
-100000.0,99,1057,0.1705274308895864
-57000.0,57,619,0.16882215658069055
-70000.0,70,750,0.16713393501488363
-46000.0,46,501,0.16546259566473479
-65000.0,65,710,0.16380796970808745
-46000.0,46,495,0.16216989001100657
-100000.0,99,1097,0.1605481911108965
-100000.0,99,1059,0.15894270919978754
-74000.0,74,830,0.15735328210778965
-39000.0,39,465,0.15577974928671176
-100000.0,99,1097,0.15422195179384465
-80000.0,80,913,0.1526797322759062
-100000.0,99,1121,0.15115293495314713
-100000.0,99,1089,0.14964140560361566
-100000.0,99,1131,0.1481449915475795
-86000.0,86,974,0.1466635416321037
-41000.0,41,453,0.14519690621578268
-100000.0,99,1123,0.14374493715362485
-100000.0,99,1128,0.1423074877820886
-100000.0,99,1129,0.1408844129042677
-100000.0,99,1098,0.13947556877522502
-85000.0,86,900,0.13808081308747278
-4000.0,4,100,0.13670000495659804
-100000.0,99,1121,0.13533300490703207
-100000.0,99,1086,0.13397967485796175
-53000.0,53,594,0.13263987810938213
-6000.0,6,81,0.1313134793282883
-12000.0,12,146,0.13000034453500542
-74000.0,74,816,0.12870034108965536
-100000.0,99,1132,0.12741333767875881
-11000.0,11,135,0.12613920430197123
-15000.0,15,181,0.12487781225895152
-100000.0,99,1143,0.123629034136362
-72000.0,72,802,0.12239274379499838
-100000.0,99,1142,0.1211688163570484
-100000.0,99,1084,0.11995712819347792
-100000.0,99,1024,0.11875755691154315
-100000.0,99,1016,0.11756998134242772
-27000.0,27,294,0.11639428152900344
-100000.0,99,1023,0.11523033871371341
-36000.0,36,416,0.11407803532657627
-12000.0,12,132,0.11293725497331052
-95000.0,95,972,0.1118078824235774
-100000.0,99,1106,0.11068980359934164
-80000.0,80,867,0.10958290556334822
-94000.0,94,1065,0.10848707650771475
-41000.0,41,459,0.1074022057426376
-100000.0,99,1134,0.10632818368521123
-41000.0,41,495,0.10526490184835911
-47000.0,47,568,0.10421225282987552
-18000.0,18,209,0.10317013030157676
-100000.0,99,1111,0.10213842899856099
-5000.0,5,116,0.10111704470857538
-100000.0,99,1137,0.10010587426148963
-9000.0,9,108,0.09910481551887473
-40000.0,40,420,0.09811376736368599
-54000.0,54,636,0.09713262969004913
-16000.0,16,224,0.09616130339314863
-100000.0,99,1073,0.09519969035921715
-5000.0,5,72,0.09424769345562498
-27000.0,27,333,0.09330521652106873
-100000.0,99,1091,0.09237216435585804
-16000.0,16,226,0.09144844271229946
-17000.0,17,227,0.09053395828517646
-27000.0,27,305,0.08962861870232469
-100000.0,99,1054,0.08873233251530144
-38000.0,38,427,0.08784500919014843
-13000.0,13,182,0.08696655909824694
-70000.0,70,731,0.08609689350726446
-100000.0,99,1055,0.08523592457219181
-100000.0,99,1039,0.0843835653264699
-100000.0,99,1023,0.0835397296732052
-100000.0,99,1083,0.08270433237647315
-60000.0,60,669,0.08187728905270841
-44000.0,44,482,0.08105851616218133
-93000.0,93,1051,0.08024793100055952
-12000.0,13,159,0.07944545169055392
-53000.0,53,589,0.07865099717364837
-73000.0,73,806,0.07786448720191189
-6000.0,6,80,0.07708584232989277
-100000.0,99,1104,0.07631498390659384
-6000.0,6,120,0.07555183406752791
-100000.0,99,1129,0.07479631572685264
-55000.0,55,611,0.07404835256958411
-52000.0,52,590,0.07330786904388827
-30000.0,30,335,0.07257479035344938
-6000.0,6,79,0.07184904244991488
-97000.0,97,991,0.07113055202541574
-100000.0,99,1056,0.07041924650516158
-17000.0,17,195,0.06971505404010997
-11000.0,11,171,0.06901790349970886
-58000.0,58,683,0.06832772446471178
-10000.0,10,128,0.06764444722006466
-8000.0,8,106,0.066968002747864
-100000.0,99,1104,0.06629832272038537
-39000.0,39,481,0.06563533949318151
-13000.0,13,193,0.06497898609824969
-50000.0,50,594,0.0643291962372672
-45000.0,45,500,0.06368590427489453
-24000.0,24,314,0.06304904523214558
-82000.0,83,899,0.06241855477982412
-20000.0,20,234,0.06179436923202588
-9000.0,9,117,0.06117642553970562
-37000.0,37,443,0.06056466128430856
-87000.0,87,1003,0.05995901467146548
-65000.0,65,765,0.05935942452475082
-45000.0,45,509,0.058765830279503314
-18000.0,18,249,0.05817817197670828
-24000.0,24,315,0.057596390256941195
-16000.0,16,235,0.05702042635437178
-100000.0,99,1123,0.05645022209082806
-100000.0,99,1118,0.05588571986991978
-100000.0,99,1114,0.055326862671220584
-100000.0,99,1114,0.05477359404450838
-12000.0,12,154,0.054225858104063294
-48000.0,48,576,0.05368359952302266
-9000.0,9,118,0.053146763527792434
-28000.0,28,324,0.052615295892514506
-22000.0,22,281,0.052089142933589364
-68000.0,68,795,0.05156825150425347
-14000.0,14,200,0.051052568989210935
-21000.0,21,245,0.05054204329931883
-74000.0,74,827,0.05003662286632564
-4000.0,4,61,0.04953625663766238
-10000.0,10,167,0.04904089407128576
-82000.0,82,872,0.0485504851305729
-34000.0,34,362,0.048064980279267165
-33000.0,33,352,0.04758433047647449
-30000.0,30,349,0.04710848717170975
-100000.0,99,1046,0.04663740229999265
-26000.0,26,292,0.04617102827699272
-100000.0,99,1122,0.045709317994222794
-100000.0,99,1142,0.04525222481428057
-100000.0,99,1124,0.04479970256613776
-36000.0,36,410,0.04435170554047638
-100000.0,99,1154,0.043908188485071616
-5000.0,5,64,0.0434691066002209
-100000.0,99,1113,0.04303441553421869
-13000.0,13,197,0.0426040713788765
-24000.0,24,279,0.04217803066508773
-100000.0,99,1116,0.04175625035843686
-32000.0,32,373,0.041338687854852486
-12000.0,12,145,0.04092530097630396
-87000.0,87,969,0.040516047966540916
-100000.0,99,1148,0.04011088748687551
-100000.0,99,1099,0.03970977861200675
-63000.0,63,699,0.03931268082588668
-100000.0,99,1116,0.03891955401762781
-100000.0,99,1095,0.03853035847745153
-100000.0,99,1113,0.03814505489267701
-100000.0,99,1102,0.03776360434375024
